_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-1902,1,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1901,2,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1900,3,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1899,4,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1898,5,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1897,6,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1896,7,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1895,8,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1894,9,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1893,10,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1892,11,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1891,12,0,0,0.0,0.0,2024-05-15 17:35:34+09:00,51.11759383833333,1.2081798511830932,1.0,1.0,0.0
-1890,13,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1889,14,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1888,15,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1887,16,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1886,17,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1885,18,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1884,19,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1883,20,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1882,21,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1881,22,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1880,23,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1879,24,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1878,25,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1877,26,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1876,27,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1875,28,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1874,29,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1873,30,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1872,31,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1871,32,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1870,33,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1869,34,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1868,35,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1867,36,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1866,37,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1865,38,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1864,39,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1863,40,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
-1862,41,0,0,0.0,0.0,2024-05-15 17:35:35+09:00,46.68607644608766,1.230977053401574,1.0,1.0,0.0
