_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-1895,1,0,0,0.0,0.0,2024-05-15 04:53:53+09:00,35.475246094661514,9.854235026294864,1.0,1.0,0.0
-1894,2,0,0,0.0,0.0,2024-05-15 04:53:53+09:00,35.475246094661514,9.854235026294864,1.0,1.0,0.0
-1893,3,0,0,0.0,0.0,2024-05-15 04:53:53+09:00,35.475246094661514,9.854235026294864,1.0,1.0,0.0
-1892,4,0,0,0.0,0.0,2024-05-15 04:53:53+09:00,35.475246094661514,9.854235026294864,1.0,1.0,0.0
-1891,5,0,0,0.0,0.0,2024-05-15 04:53:53+09:00,35.475246094661514,9.854235026294864,1.0,1.0,0.0
-1890,6,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1889,7,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1888,8,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1887,9,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1886,10,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1885,11,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1884,12,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1883,13,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1882,14,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1881,15,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1880,16,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1879,17,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1878,18,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1877,19,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1876,20,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1875,21,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1874,22,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1873,23,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1872,24,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1871,25,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1870,26,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1869,27,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1868,28,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1867,29,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1866,30,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1865,31,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1864,32,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1863,33,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1862,34,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1861,35,0,0,0.0,0.0,2024-05-15 04:53:54+09:00,36.37840874887782,0.2508785150600854,1.0,1.0,0.0
-1860,36,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1859,37,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1858,38,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1857,39,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1856,40,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1855,41,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1854,42,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1853,43,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1852,44,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1851,45,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1850,46,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1849,47,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1848,48,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1847,49,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1846,50,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1845,51,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1844,52,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1843,53,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1842,54,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1841,55,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1840,56,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1839,57,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1838,58,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1837,59,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1836,60,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1835,61,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1834,62,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1833,63,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1832,64,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1831,65,0,0,0.0,0.0,2024-05-15 04:53:55+09:00,35.51585146367735,0.2395992458890194,1.0,1.0,0.0
-1830,66,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1829,67,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1828,68,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1827,69,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1826,70,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1825,71,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1824,72,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1823,73,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1822,74,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1821,75,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1820,76,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
-1819,77,0,0,0.0,0.0,2024-05-15 04:53:56+09:00,37.97746087497345,0.683780392026696,1.0,1.0,0.0
