_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-1910,1,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1909,2,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1908,3,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1907,4,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1906,5,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1905,6,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1904,7,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1903,8,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1902,9,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1901,10,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1900,11,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1899,12,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1898,13,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1897,14,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1896,15,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1895,16,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1894,17,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1893,18,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1892,19,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1891,20,0,0,0.0,0.0,2024-05-15 15:53:29+09:00,43.08406335922941,1.4979627335586692,1.0,1.0,0.0
-1890,21,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1889,22,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1888,23,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1887,24,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1886,25,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1885,26,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1884,27,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1883,28,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1882,29,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1881,30,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1880,31,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1879,32,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1878,33,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1877,34,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1876,35,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1875,36,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1874,37,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1873,38,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1872,39,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1871,40,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1870,41,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1869,42,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1868,43,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1867,44,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1866,45,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1865,46,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1864,47,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1863,48,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1862,49,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1861,50,0,0,0.0,0.0,2024-05-15 15:53:30+09:00,39.61598085514205,0.9633562511353766,1.0,1.0,0.0
-1860,51,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1859,52,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1858,53,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1857,54,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1856,55,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1855,56,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1854,57,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1853,58,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1852,59,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1851,60,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1850,61,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1849,62,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1848,63,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1847,64,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1846,65,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1845,66,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1844,67,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1843,68,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1842,69,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1841,70,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1840,71,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1839,72,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1838,73,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1837,74,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1836,75,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1835,76,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1834,77,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1833,78,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1832,79,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1831,80,0,0,0.0,0.0,2024-05-15 15:53:31+09:00,40.82390972930448,0.3355357983784532,1.0,1.0,0.0
-1830,81,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1829,82,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1828,83,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1827,84,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1826,85,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1825,86,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1824,87,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1823,88,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1822,89,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1821,90,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1820,91,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1819,92,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1818,93,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
-1817,94,0,0,0.0,0.0,2024-05-15 15:53:32+09:00,41.507183899485845,0.189798380605934,1.0,1.0,0.0
