_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-1876,1,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1875,2,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1874,3,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1873,4,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1872,5,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1871,6,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1870,7,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1869,8,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1868,9,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1867,10,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1866,11,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1865,12,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1864,13,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1863,14,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1862,15,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1861,16,0,0,0.0,0.0,2024-05-24 04:08:31+09:00,50.737494670383214,0.7473517803239424,1.0,1.0,0.0
-1860,17,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1859,18,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1858,19,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1857,20,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1856,21,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1855,22,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1854,23,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1853,24,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1852,25,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1851,26,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1850,27,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1849,28,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1848,29,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1847,30,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1846,31,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
-1845,32,0,0,0.0,0.0,2024-05-24 04:08:32+09:00,50.73748860853092,1.6838478611447272e-06,1.0,1.0,0.0
