_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-1907,1,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1906,2,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1905,3,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1904,4,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1903,5,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1902,6,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1901,7,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1900,8,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1899,9,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1898,10,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1897,11,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1896,12,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1895,13,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1894,14,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1893,15,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1892,16,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1891,17,0,0,0.0,0.0,2024-05-21 15:02:53+09:00,16.384813156655905,0.3130844346777044,1.0,1.0,0.0
-1890,18,0,0,0.0,0.0,2024-05-21 15:02:54+09:00,14.349141612368268,0.565464317857677,1.0,1.0,0.0
-1889,19,0,0,0.0,0.0,2024-05-21 15:02:54+09:00,14.349141612368268,0.565464317857677,1.0,1.0,0.0
-1888,20,0,0,0.0,0.0,2024-05-21 15:02:54+09:00,14.349141612368268,0.565464317857677,1.0,1.0,0.0
