_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-2110,1,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2109,2,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2108,3,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2107,4,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2106,5,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2105,6,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2104,7,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2103,8,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2102,9,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2101,10,0,0,0.0,0.0,2024-05-24 05:57:52+09:00,36.96506126144453,0.5798764872025224,1.0,1.0,0.0
-2100,11,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2099,12,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2098,13,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2097,14,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2096,15,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2095,16,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2094,17,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2093,18,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2092,19,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2091,20,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2090,21,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2089,22,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2088,23,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2087,24,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2086,25,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2085,26,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2084,27,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2083,28,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2082,29,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2081,30,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2080,31,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2079,32,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2078,33,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2077,34,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2076,35,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2075,36,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2074,37,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2073,38,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2072,39,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2071,40,0,0,0.0,0.0,2024-05-24 05:57:53+09:00,36.96505049867483,2.989658252516847e-06,1.0,1.0,0.0
-2070,41,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2069,42,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2068,43,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2067,44,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2066,45,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2065,46,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2064,47,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2063,48,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2062,49,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2061,50,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2060,51,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2059,52,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2058,53,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2057,54,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2056,55,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2055,56,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2054,57,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2053,58,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2052,59,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2051,60,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2050,61,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2049,62,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2048,63,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2047,64,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2046,65,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2045,66,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2044,67,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2043,68,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2042,69,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2041,70,0,0,0.0,0.0,2024-05-24 05:57:54+09:00,31.918615331245142,1.4017875465082437,1.0,1.0,0.0
-2040,71,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2039,72,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2038,73,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2037,74,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2036,75,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2035,76,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2034,77,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2033,78,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2032,79,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2031,80,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2030,81,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2029,82,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2028,83,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2027,84,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2026,85,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2025,86,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2024,87,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2023,88,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2022,89,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2021,90,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2020,91,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2019,92,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2018,93,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2017,94,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2016,95,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2015,96,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
-2014,97,0,0,0.0,0.0,2024-05-24 05:57:55+09:00,34.763861239386216,0.7903460855947415,1.0,1.0,0.0
