file_name,test_id,_program_index,program_index,session_id,index,_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,acc_x_ma,acc_y_ma,acc_z_ma,gyro_x_ma,gyro_y_ma,gyro_z_ma,gyro_x_lowpass,gyro_y_lowpass,gyro_z_lowpass,angle_x,angle_y,angle_z,combined_angle_change,gravity_adjusted_angle,smoothed_angle_change,smoothed_gravity_angle,acc_x_dy,acc_y_dy,acc_z_dy,ODBA,VeDBA,smoothed_VeDBA_1s,smoothed_VeDBA_2s,smoothed_VeDBA_3s
LBP09_S00,LBP09,-1650,1,0,0,-1650,1716536653.0,2024-05-24 07:44:13+00:00,2024-05-24 16:44:13+09:00,2024,5,24,7,44,13,0,7.0,44.0,12.0,40.54076,141.543655,13.124,3.0,15.0,0.20166,-0.242676,1.485352,-52.55127,41.259766,5.432129,-301.0,171.0,248.0,185.0,0.0,1005.099976,22.059999,-0.078287,68.036591,3.99375,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-51.96234898212543,41.451333680824824,5.369615245780425,-2.078493959285017,1.658053347232993,0.214784609831217,2.6674726745882866,,3.9036474644174555,,,,,,,,,
LBP09_S00,LBP09,-1649,2,0,1,-1649,1716536653.04,2024-05-24 07:44:13.040000+00:00,2024-05-24 16:44:13.040000+09:00,2024,5,24,7,44,13,40,,,,,,,,,-0.271729,-0.134521,1.856934,-2.685547,6.347656,0.488281,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-29.06593872223572,24.481629534843307,4.0653888439442145,-3.241131508174446,2.637318528626725,0.3774001635889856,4.195570683255853,,3.6596224735363614,,,,,,,,,
LBP09_S00,LBP09,-1648,3,0,2,-1648,1716536653.08,2024-05-24 07:44:13.080000+00:00,2024-05-24 16:44:13.080000+09:00,2024,5,24,7,44,13,80,,,,,,,,,0.023193,-0.212158,1.707275,8.056641,28.686523,15.930176,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-8.853664830871947,8.853513447374597,2.627596534867181,-3.5952781014093236,2.991459066521709,0.48250402498367284,4.701878572153242,,3.321842639230755,,,,,,,,,
LBP09_S00,LBP09,-1647,4,0,3,-1647,1716536653.12,2024-05-24 07:44:13.120000+00:00,2024-05-24 16:44:13.120000+09:00,2024,5,24,7,44,13,120,,,,,,,,,-0.395996,0.03833,0.452637,94.360352,112.121582,32.043457,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,6.7321936219886505,-4.004220952544881,1.0277018051991151,-3.3259903565297777,2.8312902284199137,0.5236120971916375,4.399157400866738,,2.960352675365911,,,,,,,,,
LBP09_S00,LBP09,-1646,5,0,4,-1646,1716536653.16,2024-05-24 07:44:13.160000+00:00,2024-05-24 16:44:13.160000+09:00,2024,5,24,7,44,13,160,,,,,,,,,0.06543,0.116211,0.024658,62.194824,-58.532715,-6.04248,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,16.87739658960303,-12.92472051733733,-0.6201779305792974,-2.6508944929456564,2.3143014077264206,0.49880497996846557,3.554157991223159,,2.7273674780822685,,,,,,,,,
LBP09_S00,LBP09,-1645,6,0,5,-1645,1716536653.2,2024-05-24 07:44:13.200000+00:00,2024-05-24 16:44:13.200000+09:00,2024,5,24,7,44,13,200,,,,,,,,,0.058838,0.209717,0.318604,-8.850098,-100.524902,-23.010254,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,21.95981816802608,-17.25963735259504,-2.0933854865324686,-1.7725017662246132,1.6239159136226191,0.4150695605071668,2.439497519130891,,2.614317558014456,,,,,,,,,
LBP09_S00,LBP09,-1644,7,0,6,-1644,1716536653.24,2024-05-24 07:44:13.240000+00:00,2024-05-24 16:44:13.240000+09:00,2024,5,24,7,44,13,240,,,,,,,,,0.501953,-0.326416,0.706787,-57.067871,-90.454102,-7.263184,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,23.22310983217109,-17.113761448763757,-3.1561697037604266,-0.8435773729377696,0.9393654556720689,0.28882277235674975,1.2951636333971168,,2.5749513278731944,,,,,,,,,
LBP09_S00,LBP09,-1643,8,0,7,-1643,1716536653.28,2024-05-24 07:44:13.280000+00:00,2024-05-24 16:44:13.280000+09:00,2024,5,24,7,44,13,280,,,,,,,,,0.273926,-0.030762,1.029541,-6.530762,7.8125,-21.240234,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,22.225377221996624,-13.404833327570023,-3.665522030635728,0.045437715942095336,0.40317212256926793,0.14220189113132062,0.4299229283120026,,2.4465067528531486,,,,,,,,,
LBP09_S00,LBP09,-1642,9,0,8,-1642,1716536653.32,2024-05-24 07:44:13.320000+00:00,2024-05-24 16:44:13.320000+09:00,2024,5,24,7,44,13,320,,,,,,,,,-0.168457,-0.017578,1.688232,-17.211914,50.476074,7.629395,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,20.31370919473911,-7.647928416995183,-3.631069555185,0.8579860837316599,0.09725498588946063,-0.003040891076079383,0.8634858998131276,,2.3279343497177694,,,,,,,,,
LBP09_S00,LBP09,-1641,10,0,9,-1641,1716536653.36,2024-05-24 07:44:13.360000+00:00,2024-05-24 16:44:13.360000+09:00,2024,5,24,7,44,13,360,,,,,,,,,-0.11377,0.065918,1.800537,54.443359,-9.82666,-22.033691,,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,,,,,,,18.326872209279458,-1.5157881886927542,-3.200027242903456,1.5910609721028381,0.03662345834175046,-0.13104198079221763,1.5968682774041465,,2.2955708793681047,,,,,,,,,
