file_name,test_id,_program_index,program_index,session_id,index,_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,acc_x_ma,acc_y_ma,acc_z_ma,gyro_x_ma,gyro_y_ma,gyro_z_ma,gyro_x_lowpass,gyro_y_lowpass,gyro_z_lowpass,angle_x,angle_y,angle_z,combined_angle_change,gravity_adjusted_angle,smoothed_angle_change,smoothed_gravity_angle,acc_x_dy,acc_y_dy,acc_z_dy,ODBA,VeDBA,smoothed_VeDBA_1s,smoothed_VeDBA_2s,smoothed_VeDBA_3s
LBP06_S03,LBP06,-1650,1,3,0,-1650,1716264467.0,2024-05-21 04:07:47+00:00,2024-05-21 13:07:47+09:00,2024,5,21,4,7,47,0,4.0,7.0,47.0,40.522686,141.58992,1.63,3.0,14.0,0.034424,0.113525,0.145264,-7.385254,-75.500488,13.916016,-557.0,72.0,532.0,316.0,0.0,1025.900024,22.58,0.127836,-104.730202,3.817969,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-10.34187589331426,-74.34898958587284,14.45779747164381,-0.4136750357325704,-2.973959583434914,0.5783118988657524,3.057778162565496,,4.999396630683101,,,,,,,,,
LBP06_S03,LBP06,-1649,2,3,1,-1649,1716264467.04,2024-05-21 04:07:47.040000+00:00,2024-05-21 13:07:47.040000+09:00,2024,5,21,4,7,47,40,,,,,,,,,0.489746,-0.327393,0.697021,-49.682617,-167.053223,5.493164,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-3.2152702869692544,-46.062554238266074,8.609033706744539,-0.5422858472113405,-4.816461752965557,0.9226732471355339,4.933933894859698,,4.976685174549588,,,,,,,,,
LBP06_S03,LBP06,-1648,3,3,2,-1648,1716264467.08,2024-05-21 04:07:47.080000+00:00,2024-05-21 13:07:47.080000+09:00,2024,5,21,4,7,47,80,,,,,,,,,0.430664,0.045654,1.044434,137.939453,13.305664,-16.113281,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,1.8371791137920443,-20.933130388017197,3.4702350873110017,-0.46879868265965874,-5.653786968486245,1.061482650627974,5.7716396896785325,,4.918555562838129,,,,,,,,,
LBP06_S03,LBP06,-1647,4,3,3,-1647,1716264467.12,2024-05-21 04:07:47.120000+00:00,2024-05-21 13:07:47.120000+09:00,2024,5,21,4,7,47,120,,,,,,,,,0.089111,-0.734619,1.414551,-227.233887,0.183105,7.93457,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,3.1521189010728667,-1.6619074630900625,-0.43576066498481025,-0.34271392661674405,-5.720263267009848,1.0440522240285817,5.824852764310724,,4.919815986636134,,,,,,,,,
LBP06_S03,LBP06,-1646,5,3,4,-1646,1716264467.16,2024-05-21 04:07:47.160000+00:00,2024-05-21 13:07:47.160000+09:00,2024,5,21,4,7,47,160,,,,,,,,,0.04248,-0.270508,1.484131,17.76123,14.221191,12.084961,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-0.1958960945884773,10.095580938342158,-2.81683290936663,-0.3505497704002831,-5.316440029476162,0.9313789076539165,5.408778642001056,,5.048255801600233,,,,,,,,,
LBP06_S03,LBP06,-1645,6,3,5,-1645,1716264467.2,2024-05-21 04:07:47.200000+00:00,2024-05-21 13:07:47.200000+09:00,2024,5,21,4,7,47,200,,,,,,,,,0.407715,-0.915039,1.884033,33.508301,135.620117,8.117676,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-8.136342266987851,14.126031231992503,-3.643287257273524,-0.6760034610797971,-4.751398780196462,0.7856474173629755,4.863127893882024,,5.31835218031307,,,,,,,,,
LBP06_S03,LBP06,-1644,7,3,6,-1644,1716264467.24,2024-05-21 04:07:47.240000+00:00,2024-05-21 13:07:47.240000+09:00,2024,5,21,4,7,47,240,,,,,,,,,-0.29541,0.021729,-0.161621,244.445801,108.215332,-43.579102,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-19.422176982188642,11.732272475210104,-3.142489292523659,-1.4528905403673429,-4.2821078811880575,0.6599478456620291,4.569777892569369,,5.967278254847599,,,,,,,,,
LBP06_S03,LBP06,-1643,8,3,7,-1643,1716264467.28,2024-05-21 04:07:47.280000+00:00,2024-05-21 13:07:47.280000+09:00,2024,5,21,4,7,47,280,,,,,,,,,-0.275635,0.415527,0.03418,-93.322754,-70.43457,-0.305176,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-31.697645821487505,5.376002656229579,-1.7569878639213394,-2.720796373226843,-4.067067774938875,0.5896683311051756,4.928638953222173,,6.585093118162327,,,,,,,,,
LBP06_S03,LBP06,-1642,9,3,8,-1642,1716264467.32,2024-05-21 04:07:47.320000+00:00,2024-05-21 13:07:47.320000+09:00,2024,5,21,4,7,47,320,,,,,,,,,0.60498,-0.656982,0.549316,-195.068359,-206.970215,-3.112793,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-41.968829211263646,-2.047724329565624,-0.05775918771768718,-4.3995495416773895,-4.148976748121499,0.5873579635964681,6.075774321313027,,7.227706387664119,,,,,,,,,
LBP06_S03,LBP06,-1641,10,3,9,-1641,1716264467.36,2024-05-21 04:07:47.360000+00:00,2024-05-21 13:07:47.360000+09:00,2024,5,21,4,7,47,360,,,,,,,,,0.558105,0.657715,0.69458,87.158203,24.597168,25.756836,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-47.433500591625254,-8.040877797740777,1.386513589451167,-6.2968895653424,-4.470611860031131,0.6428185071745147,7.749219588728601,,7.915155020194858,,,,,,,,,
LBP06_S03,LBP06,-1640,11,3,10,-1640,1716264467.4,2024-05-21 04:07:47.400000+00:00,2024-05-21 13:07:47.400000+09:00,2024,5,21,4,7,47,400,,,,,,,,,0.626221,-1.025391,1.732666,-318.725586,-13.122559,13.793945,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-46.38765553250161,-11.09880356347062,2.1547861485025237,-8.152395786642465,-4.914564002569955,0.7290099531146157,9.547038907910789,,8.639591710387014,,,,,,,,,
LBP06_S03,LBP06,-1639,12,3,11,-1639,1716264467.44,2024-05-21 04:07:47.440000+00:00,2024-05-21 13:07:47.440000+09:00,2024,5,21,4,7,47,440,,,,,,,,,0.218262,-0.322021,1.933594,94.543457,10.498047,-22.460938,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-38.837455023212854,-10.866316717994941,2.0830163440314826,-9.70589398757098,-5.349216671289753,0.812330606875875,11.112082528006981,,9.37333002432462,,,,,,,,,
LBP06_S03,LBP06,-1638,13,3,12,-1638,1716264467.48,2024-05-21 04:07:47.480000+00:00,2024-05-21 13:07:47.480000+09:00,2024,5,21,4,7,47,480,,,,,,,,,0.231934,-0.607422,1.721436,-164.367676,43.518066,18.798828,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-26.550861767892016,-7.891303616107144,1.2936613096344662,-10.76792845828666,-5.664868815934039,0.8640770592612537,12.197772384696446,,10.069286631995322,,,,,,,,,
LBP06_S03,LBP06,-1637,14,3,13,-1637,1716264467.52,2024-05-21 04:07:47.520000+00:00,2024-05-21 13:07:47.520000+09:00,2024,5,21,4,7,47,520,,,,,,,,,-0.26416,-0.50415,0.166016,-31.066895,99.365234,52.91748,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-12.497853868925748,-3.191551873585899,0.12826620930597044,-11.26784261304369,-5.792530890877475,0.8692077076334925,12.69933908961811,,10.657957486841308,,,,,,,,,
LBP06_S03,LBP06,-1636,15,3,14,-1636,1716264467.56,2024-05-21 04:07:47.560000+00:00,2024-05-21 13:07:47.560000+09:00,2024,5,21,4,7,47,560,,,,,,,,,0.112549,-0.148926,0.089111,182.250977,-41.503906,-43.945312,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,0.13772717812501392,2.127769926104117,-1.0044300516021556,-11.26233352591869,-5.70742009383331,0.8290305055694063,12.653145543922626,,11.068405776393359,,,,,,,,,
LBP06_S03,LBP06,-1635,16,3,15,-1635,1716264467.6,2024-05-21 04:07:47.600000+00:00,2024-05-21 13:07:47.600000+09:00,2024,5,21,4,7,47,600,,,,,,,,,0.421387,0.507324,0.882324,230.712891,-95.76416,-51.879883,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,9.002931062210278,7.079608333160473,-1.8211336360323045,-10.90221628343028,-5.424235760506891,0.7561851601281141,12.200511033258078,,11.261145784714813,,,,,,,,,
LBP06_S03,LBP06,-1634,17,3,16,-1634,1716264467.64,2024-05-21 04:07:47.640000+00:00,2024-05-21 13:07:47.640000+09:00,2024,5,21,4,7,47,640,,,,,,,,,0.72168,-0.300537,1.689941,-72.143555,-19.836426,-2.441406,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,13.246136197985463,10.85695855307404,-2.321117326523535,-10.37237083551086,-4.989957418383929,0.6633404670671728,11.529343969276393,,11.2367500856671,,,,,,,,,
LBP06_S03,LBP06,-1633,18,3,17,-1633,1716264467.68,2024-05-21 04:07:47.680000+00:00,2024-05-21 13:07:47.680000+09:00,2024,5,21,4,7,47,680,,,,,,,,,-0.052734,-1.141602,1.806641,-164.123535,42.480469,3.540039,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,13.537474347797152,12.881656843862748,-2.8258051287017825,-9.830871861598975,-4.474691144629419,0.5503082619191014,10.815347501682036,,11.029902012446234,,,,,,,,,
LBP06_S03,LBP06,-1632,19,3,18,-1632,1716264467.72,2024-05-21 04:07:47.720000+00:00,2024-05-21 13:07:47.720000+09:00,2024,5,21,4,7,47,720,,,,,,,,,0.203613,0.007568,2.328369,120.97168,16.052246,-1.525879,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,11.49137199875183,12.931140517844483,-3.865973604933874,-9.371216981648903,-3.957445523915639,0.39566931772174646,10.180257216833526,,10.701140491121132,,,,,,,,,
LBP06_S03,LBP06,-1631,20,3,19,-1631,1716264467.76,2024-05-21 04:07:47.760000+00:00,2024-05-21 13:07:47.760000+09:00,2024,5,21,4,7,47,760,,,,,,,,,0.526367,-0.234375,1.820557,-119.934082,100.769043,14.770508,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,8.83079706349919,11.299923235792859,-5.959241754486915,-9.017985099108936,-3.5054485944839247,0.15729964754226985,9.676619671943145,,10.327955731964853,,,,,,,,,
LBP06_S03,LBP06,-1630,21,3,20,-1630,1716264467.8,2024-05-21 04:07:47.800000+00:00,2024-05-21 13:07:47.800000+09:00,2024,5,21,4,7,47,800,,,,,,,,,-0.469971,-0.494629,-0.265869,-139.221191,122.314453,43.579102,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,6.693081664662546,8.845188028795341,-9.375925861874821,-8.750261832522433,-3.1516410733321107,-0.21773738693272301,9.303081917433659,,9.995375311490331,,,,,,,,,
LBP06_S03,LBP06,-1629,22,3,21,-1629,1716264467.84,2024-05-21 04:07:47.840000+00:00,2024-05-21 13:07:47.840000+09:00,2024,5,21,4,7,47,840,,,,,,,,,0.536377,-0.522217,0.241211,134.887695,-89.477539,-27.954102,,,,,,,,,,,0.0,1.0,1.0,3.0,0.0,0.0,0.0,4.0,0.0,,,,,,,5.324504104280356,6.779468727256913,-13.993835499346362,-8.53728166835122,-2.8804623242418343,-0.7774908069065776,9.043601795798326,,9.786279969773323,,,,,,,,,
