file_name,test_id,_program_index,program_index,session_id,index,_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,acc_x_ma,acc_y_ma,acc_z_ma,gyro_x_ma,gyro_y_ma,gyro_z_ma,gyro_x_lowpass,gyro_y_lowpass,gyro_z_lowpass,angle_x,angle_y,angle_z,combined_angle_change,gravity_adjusted_angle,smoothed_angle_change,smoothed_gravity_angle,acc_x_dy,acc_y_dy,acc_z_dy,ODBA,VeDBA,smoothed_VeDBA_1s,smoothed_VeDBA_2s,smoothed_VeDBA_3s
LBP01_S02,LBP01,-1650,1,2,0,-1650,1715400852.0,2024-05-11 04:14:12+00:00,2024-05-11 13:14:12+09:00,2024,5,11,4,14,12,0,4.0,14.0,11.0,40.546448,141.525192,-6.959,3.0,17.0,-0.386963,0.017822,0.190674,70.983887,142.211914,-53.710938,-483.0,12.0,574.0,648.0,0.0,1027.099976,28.73,0.139728,-114.610268,4.000781,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,70.45891001560238,143.37940813206046,-53.44152789818784,2.8183564006240953,5.735176325282419,-2.137661115927514,6.738321402958397,,13.194226666386106,,,,,,,,,
LBP01_S02,LBP01,-1649,2,2,1,-1649,1715400852.04,2024-05-11 04:14:12.040000+00:00,2024-05-11 13:14:12.040000+09:00,2024,5,11,4,14,12,40,,,,,,,,,-0.11792,0.041748,0.242432,-23.681641,-58.47168,-42.480469,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,35.81852877320967,105.40492267576309,-41.8044982315977,4.2510975515524825,9.951373232312942,-3.8098410451914217,11.472425567038355,,13.956454612694776,,,,,,,,,
LBP01_S02,LBP01,-1648,3,2,2,-1648,1715400852.08,2024-05-11 04:14:12.080000+00:00,2024-05-11 13:14:12.080000+09:00,2024,5,11,4,14,12,80,,,,,,,,,0.31543,-0.171631,0.847656,-97.717285,-38.146973,-22.583008,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,4.7443032347800465,71.29375937362862,-31.534468379641066,4.440869680943685,12.803123607258087,-5.0712197803770644,14.469228303083126,,14.597557407727205,,,,,,,,,
LBP01_S02,LBP01,-1647,4,2,3,-1647,1715400852.12,2024-05-11 04:14:12.120000+00:00,2024-05-11 13:14:12.120000+09:00,2024,5,11,4,14,12,120,,,,,,,,,0.094238,0.448242,1.580566,88.439941,106.811523,-0.915527,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-20.094112178867668,44.1034052597564,-23.647151656281824,3.637105193788978,14.567259817648342,-6.017105846628337,16.175263693525608,,15.179478397431929,,,,,,,,,
LBP01_S02,LBP01,-1646,5,2,4,-1646,1715400852.16,2024-05-11 04:14:12.160000+00:00,2024-05-11 13:14:12.160000+09:00,2024,5,11,4,14,12,160,,,,,,,,,-0.936279,-0.000488,2.063232,-136.59668,8.972168,14.648438,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-37.095705896537545,25.21018085307014,-18.606067482994447,2.153276957927476,15.575667051771148,-6.761348545948115,17.11589436532504,,15.730918857819749,,,,,,,,,
LBP01_S02,LBP01,-1645,6,2,5,-1645,1715400852.2,2024-05-11 04:14:12.200000+00:00,2024-05-11 13:14:12.200000+09:00,2024,5,11,4,14,12,200,,,,,,,,,-0.077393,-0.041016,2.228027,-54.443359,-71.166992,-4.150391,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-45.84172279538352,14.227291376921718,-16.25664257619328,0.3196080461121351,16.144758706848016,-7.411614248995846,17.767594344238127,,16.257558536821584,,,,,,,,,
LBP01_S02,LBP01,-1644,7,2,6,-1644,1715400852.24,2024-05-11 04:14:12.240000+00:00,2024-05-11 13:14:12.240000+09:00,2024,5,11,4,14,12,240,,,,,,,,,-0.284424,0.002686,0.602295,56.762695,188.537598,-58.47168,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-46.944883730580315,9.422656750451782,-15.946754893643298,-1.5581873031110776,16.521664976866088,-8.049484444741578,18.444174177921784,,17.755463026091828,,,,,,,,,
LBP01_S02,LBP01,-1643,8,2,7,-1643,1715400852.28,2024-05-11 04:14:12.280000+00:00,2024-05-11 13:14:12.280000+09:00,2024,5,11,4,14,12,280,,,,,,,,,-0.132324,0.189453,-0.018555,9.643555,-15.625,-54.56543,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-41.75192225391615,8.416438558675715,-16.78009823765156,-3.228264193267724,16.858322519213118,-8.72068837424764,19.252925325364988,,18.833650179525883,,,,,,,,,
LBP01_S02,LBP01,-1642,9,2,8,-1642,1715400852.32,2024-05-11 04:14:12.320000+00:00,2024-05-11 13:14:12.320000+09:00,2024,5,11,4,14,12,320,,,,,,,,,0.175781,-0.160645,0.878174,-83.984375,-59.143066,-24.353027,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-32.04454046013383,8.899864368314779,-17.891625366111164,-4.510045811673077,17.21431709394571,-9.436353388892087,20.142442540922303,,19.647733652038514,,,,,,,,,
LBP01_S02,LBP01,-1641,10,2,9,-1641,1715400852.36,2024-05-11 04:14:12.360000+00:00,2024-05-11 13:14:12.360000+09:00,2024,5,11,4,14,12,360,,,,,,,,,0.324951,0.232422,1.585205,-17.211914,115.29541,-6.164551,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-19.830635271066267,9.168862531588749,-18.635488922310522,-5.303271222515728,17.58107159520926,-10.181772945784507,20.997315647838096,,20.311533639834302,,,,,,,,,
LBP01_S02,LBP01,-1640,11,2,10,-1640,1715400852.4,2024-05-11 04:14:12.400000+00:00,2024-05-11 13:14:12.400000+09:00,2024,5,11,4,14,12,400,,,,,,,,,-0.970947,0.311768,1.850586,-127.13623,44.006348,0.976562,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,-7.202765080849937,8.36662671333587,-18.639254620544072,-5.591381825749726,17.915736663742695,-10.92734313060627,21.717366295660867,,20.889217055406778,,,,,,,,,
LBP01_S02,LBP01,-1639,12,2,11,-1639,1715400852.44,2024-05-11 04:14:12.440000+00:00,2024-05-11 13:14:12.440000+09:00,2024,5,11,4,14,12,440,,,,,,,,,-0.274902,0.121582,2.107178,-34.606934,-127.319336,3.845215,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,3.846881367434933,6.427477484486503,-17.75810628347511,-5.437506571052328,18.172835763122155,-11.637667381945274,22.25429710137891,,21.398730794451478,,,,,,,,,
LBP01_S02,LBP01,-1638,13,2,12,-1638,1715400852.48,2024-05-11 04:14:12.480000+00:00,2024-05-11 13:14:12.480000+09:00,2024,5,11,4,14,12,480,,,,,,,,,0.160156,-0.134033,1.401123,103.210449,77.087402,2.01416,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,11.738369385102647,3.792786060499596,-16.00413323634811,-4.967971795648222,18.32454720554214,-12.2778327113992,22.61006302820942,,21.826602727655548,,,,,,,,,
LBP01_S02,LBP01,-1637,14,2,13,-1637,1715400852.52,2024-05-11 04:14:12.520000+00:00,2024-05-11 13:14:12.520000+09:00,2024,5,11,4,14,12,520,,,,,,,,,-0.539307,0.075928,-0.465332,149.414062,21.54541,-63.049316,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,15.686484121555596,1.0292316759725064,-13.508357048306854,-4.340512430785998,18.36571647258104,-12.818166993331474,22.813263571483468,,22.148020575287024,,,,,,,,,
LBP01_S02,LBP01,-1636,15,2,14,-1636,1715400852.56,2024-05-11 04:14:12.560000+00:00,2024-05-11 13:14:12.560000+09:00,2024,5,11,4,14,12,560,,,,,,,,,0.148438,0.165039,0.258545,61.889648,-152.648926,-21.362305,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,15.952742746128726,-1.4996570416389579,-10.519271427760252,-3.7024027209408494,18.30573019091548,-13.238937850441884,22.89272852104981,,22.343322880793814,,,,,,,,,
LBP01_S02,LBP01,-1635,16,2,15,-1635,1715400852.6,2024-05-11 04:14:12.600000+00:00,2024-05-11 13:14:12.600000+09:00,2024,5,11,4,14,12,600,,,,,,,,,0.782471,0.202393,1.003662,-47.851562,-22.155762,-10.314941,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,13.755980614943457,-3.7862821505054067,-7.396289667507278,-3.1521634963431113,18.154278904895264,-13.534789437142175,22.862731734685134,,22.406173316670095,,,,,,,,,
LBP01_S02,LBP01,-1634,17,2,16,-1634,1715400852.64,2024-05-11 04:14:12.640000+00:00,2024-05-11 13:14:12.640000+09:00,2024,5,11,4,14,12,640,,,,,,,,,-0.053955,0.100586,1.296387,-66.467285,143.371582,6.713867,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,10.801758978310453,-6.102831106494706,-4.556047586067359,-2.7200931372106933,17.910165660635474,-13.71703134058487,22.722893509962468,,22.344532105404703,,,,,,,,,
LBP01_S02,LBP01,-1633,18,2,17,-1633,1715400852.68,2024-05-11 04:14:12.680000+00:00,2024-05-11 13:14:12.680000+09:00,2024,5,11,4,14,12,680,,,,,,,,,-0.773926,0.117188,1.745117,-91.308594,-8.056641,25.939941,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,8.628428372532754,-8.748638459275025,-2.3721009997549163,-2.374956002309383,17.560220122264475,-13.811915380575066,22.46710380167977,,22.1777723265348,,,,,,,,,
LBP01_S02,LBP01,-1632,19,2,18,-1632,1715400852.72,2024-05-11 04:14:12.720000+00:00,2024-05-11 13:14:12.720000+09:00,2024,5,11,4,14,12,720,,,,,,,,,-0.017334,-0.214844,2.091064,-12.023926,-71.166992,19.40918,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,8.088651497689042,-11.77379526593161,-1.0745899666868999,-2.051409942401821,17.08926831162721,-13.854898979242542,22.09546559599021,,21.932708062841233,,,,,,,,,
LBP01_S02,LBP01,-1631,20,2,19,-1631,1715400852.76,2024-05-11 04:14:12.760000+00:00,2024-05-11 13:14:12.760000+09:00,2024,5,11,4,14,12,760,,,,,,,,,-0.37085,-0.101807,0.23584,71.105957,133.178711,-19.958496,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,9.199692964994071,-14.844218973204754,-0.7052141215883023,-1.6834222238020582,16.495499552699023,-13.883107544106073,21.62582000660089,,21.640111483705297,,,,,,,,,
LBP01_S02,LBP01,-1630,21,2,20,-1630,1715400852.8,2024-05-11 04:14:12.800000+00:00,2024-05-11 13:14:12.800000+09:00,2024,5,11,4,14,12,800,,,,,,,,,-0.122314,0.04248,-0.220215,122.924805,-109.558105,-33.02002,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,11.36981291229317,-17.320708062245707,-1.1466629883809192,-1.2286297073103314,15.802671230209194,-13.92897406364131,21.100954183006966,,21.3321553779189,,,,,,,,,
LBP01_S02,LBP01,-1629,22,2,21,-1629,1715400852.84,2024-05-11 04:14:12.840000+00:00,2024-05-11 13:14:12.840000+09:00,2024,5,11,4,14,12,840,,,,,,,,,0.290039,0.182129,0.505127,43.640137,-157.653809,-14.465332,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,13.800018394595755,-18.498762617109264,-2.1939753505220847,-0.6766289715265011,15.062720725524823,-14.016733077662193,20.586699312679862,,21.040449147369458,,,,,,,,,
LBP01_S02,LBP01,-1628,23,2,22,-1628,1715400852.88,2024-05-11 04:14:12.880000+00:00,2024-05-11 13:14:12.880000+09:00,2024,5,11,4,14,12,880,,,,,,,,,0.384766,0.241455,1.032227,-32.531738,49.621582,-7.019043,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,15.80689727571805,-17.872294553788855,-3.612098947286394,-0.044353080497779085,14.347828943373269,-14.16121703555365,20.15942039127376,,20.794309865427056,,,,,,,,,
LBP01_S02,LBP01,-1627,24,2,23,-1627,1715400852.92,2024-05-11 04:14:12.920000+00:00,2024-05-11 13:14:12.920000+09:00,2024,5,11,4,14,12,920,,,,,,,,,-0.669678,0.193359,1.525391,-42.541504,77.697754,46.875,,,,,,,,,,,0.0,1.0,1.0,2.0,0.0,0.0,0.0,5.0,0.0,,,,,,,16.932487486550958,-15.288059027191894,-5.150824755859812,0.6329464189642593,13.736306582285593,-14.367250025788042,19.887297780124094,,20.619204047439833,,,,,,,,,
