file_name,test_id,_program_index,program_index,session_id,index,_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,acc_x_ma,acc_y_ma,acc_z_ma,gyro_x_ma,gyro_y_ma,gyro_z_ma,gyro_x_lowpass,gyro_y_lowpass,gyro_z_lowpass,angle_x,angle_y,angle_z,combined_angle_change,gravity_adjusted_angle,smoothed_angle_change,smoothed_gravity_angle,acc_x_dy,acc_y_dy,acc_z_dy,ODBA,VeDBA,smoothed_VeDBA_1s,smoothed_VeDBA_2s,smoothed_VeDBA_3s
LBP00_S01,LBP00,-1650,1,1,0,-1650,1715223086.0,2024-05-09 02:51:26+00:00,2024-05-09 11:51:26+09:00,2024,5,9,2,51,26,0,2.0,51.0,26.0,40.543098,141.507996,15.997,3.0,12.0,-0.273193,0.346924,1.500488,-28.564453,103.210449,-50.598145,-244.0,-59.0,403.0,2180.0,0.0,1014.700012,15.78,0.016847,-12.05827,4.035937,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-29.165673807844268,103.18083889460786,-50.904581159037356,-1.1666269523137707,4.127233555784314,-2.036183246361494,4.747748675174391,,8.103024431722313,,,,,,,,,
LBP00_S01,LBP00,-1649,2,1,1,-1649,1715223086.04,2024-05-09 02:51:26.040000+00:00,2024-05-09 11:51:26.040000+09:00,2024,5,9,2,51,26,40,,,,,,,,,-0.244629,0.25708,1.913818,24.536133,-42.602539,19.104004,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-20.835694058784355,64.36097868371145,-33.66314949190725,-2.000054714665145,6.701672703132772,-3.3827092260377842,7.768871062740733,,8.152584400725912,,,,,,,,,
LBP00_S01,LBP00,-1648,3,1,2,-1648,1715223086.08,2024-05-09 02:51:26.080000+00:00,2024-05-09 11:51:26.080000+09:00,2024,5,9,2,51,26,80,,,,,,,,,0.246582,0.089355,1.173584,28.137207,76.049805,-22.766113,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-13.552242932233375,29.954968559297793,-18.27068018705725,-2.5421444319544797,7.899871445504684,-4.113536433520074,9.262378158891726,,8.079036921400888,,,,,,,,,
LBP00_S01,LBP00,-1647,4,1,3,-1647,1715223086.12,2024-05-09 02:51:26.120000+00:00,2024-05-09 11:51:26.120000+09:00,2024,5,9,2,51,26,120,,,,,,,,,-0.704102,0.077393,-0.374756,33.081055,13.916016,2.929688,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-7.984426065955548,3.442072659443244,-6.153603964348896,-2.861521474592702,8.037554351882413,-4.35968059209403,9.581095969360732,,7.949882332751716,,,,,,,,,
LBP00_S01,LBP00,-1646,5,1,4,-1646,1715223086.16,2024-05-09 02:51:26.160000+00:00,2024-05-09 11:51:26.160000+09:00,2024,5,9,2,51,26,160,,,,,,,,,0.156982,0.007812,0.171143,-66.711426,-129.516602,28.869629,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-4.248594835427857,-13.340699281176713,1.9994617954217373,-3.031465268009816,7.5039263806353445,-4.27970212027716,9.155028292443978,,7.8075805952449535,,,,,,,,,
LBP00_S01,LBP00,-1645,6,1,5,-1645,1715223086.2,2024-05-09 02:51:26.200000+00:00,2024-05-09 11:51:26.200000+09:00,2024,5,9,2,51,26,200,,,,,,,,,0.713379,-0.085693,1.074951,0.549316,-119.32373,18.066406,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-1.9465574674950534,-20.48498583654975,6.320942524022314,-3.1093275667096183,6.684526947173355,-4.026864419316268,8.400384245743906,,7.673703495789954,,,,,,,,,
LBP00_S01,LBP00,-1644,7,1,6,-1644,1715223086.24,2024-05-09 02:51:26.240000+00:00,2024-05-09 11:51:26.240000+09:00,2024,5,9,2,51,26,240,,,,,,,,,0.624512,0.505859,1.081055,-11.047363,110.168457,-0.671387,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,-0.36937137089036676,-19.79895730998327,7.622984027914395,-3.124102421545233,5.892568654774024,-3.721945058199692,7.637752045450759,,7.836528343782734,,,,,,,,,
LBP00_S01,LBP00,-1643,8,1,7,-1643,1715223086.28,2024-05-09 02:51:26.280000+00:00,2024-05-09 11:51:26.280000+09:00,2024,5,9,2,51,26,280,,,,,,,,,-0.406494,0.196289,1.706543,6.164551,45.898438,-31.921387,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,1.238389151764521,-14.16210916417751,7.086551108959329,-3.0745668554746524,5.326084288206924,-3.438483013841319,7.0458002122074985,,7.692150893970525,,,,,,,,,
LBP00_S01,LBP00,-1642,9,1,8,-1642,1715223086.32,2024-05-09 02:51:26.320000+00:00,2024-05-09 11:51:26.320000+09:00,2024,5,9,2,51,26,320,,,,,,,,,-0.067383,0.372559,1.998535,9.338379,-33.752441,-0.305176,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,3.446610028741377,-6.673934091219676,5.888679857052867,-2.936702454324997,5.059126924558137,-3.202935819559204,6.669166695190856,,7.3926819427256465,,,,,,,,,
LBP00_S01,LBP00,-1641,10,1,9,-1641,1715223086.36,2024-05-09 02:51:26.360000+00:00,2024-05-09 11:51:26.360000+09:00,2024,5,9,2,51,26,360,,,,,,,,,0.364258,0.19165,1.041016,-15.686035,113.830566,-23.864746,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,6.4904691762518345,0.10077292101938176,4.893805279724915,-2.6770836872749237,5.063157841398912,-3.0071836083702075,6.468809600694957,,7.052235774730339,,,,,,,,,
LBP00_S01,LBP00,-1640,11,1,10,-1640,1715223086.4,2024-05-09 02:51:26.400000+00:00,2024-05-09 11:51:26.400000+09:00,2024,5,9,2,51,26,400,,,,,,,,,-0.54248,-0.030273,-0.163086,24.047852,-23.620605,13.061523,,,,,,,,,,,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,,,,,,,10.222450741386258,4.5613842390212485,4.503323040543331,-2.2681856576194734,5.245613210959761,-2.8270506867484744,6.375997155102194,,6.741298913392512,,,,,,,,,
